unique_id,metric,value,taxonomic_resolution,spatial_resolution,metric_class,influence_of_disturbance,ref_median,bound,metric_bde,upper,lower,score
west_104_x_2016,pct_gather,23.5849056603774,genus,coast,ffg,increase,49.12,56.83,59.68,56.83,49.12,100
west_104_x_2017,pct_gather,37.0689655172414,genus,coast,ffg,increase,49.12,56.83,59.68,56.83,49.12,100
west_105_x_2014,pct_gather,52.5862068965517,genus,coast,ffg,increase,49.12,56.83,59.68,56.83,49.12,55.0427121069815
west_105_x_2015,pct_gather,42.0168067226891,genus,coast,ffg,increase,49.12,56.83,59.68,56.83,49.12,100
west_105_x_2016,pct_gather,17.2727272727273,genus,coast,ffg,increase,49.12,56.83,59.68,56.83,49.12,100
west_105_x_2017,pct_gather,62.1848739495798,genus,coast,ffg,increase,49.12,56.83,59.68,56.83,49.12,0
west_106_x_2014,pct_gather,90,genus,coast,ffg,increase,49.12,56.83,59.68,56.83,49.12,0
west_106_x_2015,pct_gather,84.4262295081967,genus,coast,ffg,increase,49.12,56.83,59.68,56.83,49.12,0
west_106_x_2016,pct_gather,93.4306569343066,genus,coast,ffg,increase,49.12,56.83,59.68,56.83,49.12,0
west_106_x_2017,pct_gather,92.0863309352518,genus,coast,ffg,increase,49.12,56.83,59.68,56.83,49.12,0
west_107_x_2014,pct_gather,74.7826086956522,genus,coast,ffg,increase,49.12,56.83,59.68,56.83,49.12,0
west_107_x_2015,pct_gather,72.6315789473684,genus,coast,ffg,increase,49.12,56.83,59.68,56.83,49.12,0
west_108_x_2014,pct_gather,79.4642857142857,genus,coast,ffg,increase,49.12,56.83,59.68,56.83,49.12,0
west_108_x_2015,pct_gather,79.4392523364486,genus,coast,ffg,increase,49.12,56.83,59.68,56.83,49.12,0
west_108_x_2016,pct_gather,78.3132530120482,genus,coast,ffg,increase,49.12,56.83,59.68,56.83,49.12,0
west_108_x_2017,pct_gather,87.719298245614,genus,coast,ffg,increase,49.12,56.83,59.68,56.83,49.12,0
west_109_x_2014,pct_gather,72.1739130434783,genus,coast,ffg,increase,49.12,56.83,59.68,56.83,49.12,0
west_109_x_2015,pct_gather,64.4230769230769,genus,coast,ffg,increase,49.12,56.83,59.68,56.83,49.12,0
west_109_x_2016,pct_gather,51.3761467889908,genus,coast,ffg,increase,49.12,56.83,59.68,56.83,49.12,70.7373957329334
west_109_x_2017,pct_gather,78.9473684210526,genus,coast,ffg,increase,49.12,56.83,59.68,56.83,49.12,0
west_110_r_2017,pct_gather,75.5905511811024,genus,coast,ffg,increase,49.12,56.83,59.68,56.83,49.12,0
west_110_x_2016,pct_gather,40.5405405405405,genus,coast,ffg,increase,49.12,56.83,59.68,56.83,49.12,100
west_110_x_2017,pct_gather,54.0816326530612,genus,coast,ffg,increase,49.12,56.83,59.68,56.83,49.12,35.6467878980385
west_114_r_2016,pct_gather,44.5454545454546,genus,coast,ffg,increase,49.12,56.83,59.68,56.83,49.12,100
west_ajc_x_2016,pct_gather,53.9823008849558,genus,coast,ffg,increase,49.12,56.83,59.68,56.83,49.12,36.9351376789137
west_101_x_2014,pct_burrow,24.7058823529412,genus,coast,habit,decrease,30.96,17.92,51.61,30.96,17.92,52.0389750992421
west_101_x_2015,pct_burrow,35.9649122807018,genus,coast,habit,decrease,30.96,17.92,51.61,30.96,17.92,100
west_101_x_2016,pct_burrow,13.7096774193548,genus,coast,habit,decrease,30.96,17.92,51.61,30.96,17.92,0
west_101_x_2017,pct_burrow,25,genus,coast,habit,decrease,30.96,17.92,51.61,30.96,17.92,54.2944785276074
west_102_x_2014,pct_burrow,15.5963302752294,genus,coast,habit,decrease,30.96,17.92,51.61,30.96,17.92,0
west_102_x_2015,pct_burrow,13.8613861386139,genus,coast,habit,decrease,30.96,17.92,51.61,30.96,17.92,0
west_102_x_2016,pct_burrow,9.09090909090909,genus,coast,habit,decrease,30.96,17.92,51.61,30.96,17.92,0
west_102_x_2017,pct_burrow,31.8181818181818,genus,coast,habit,decrease,30.96,17.92,51.61,30.96,17.92,100
west_103_x_2014,pct_burrow,13.7254901960784,genus,coast,habit,decrease,30.96,17.92,51.61,30.96,17.92,0
west_103_x_2015,pct_burrow,10.8910891089109,genus,coast,habit,decrease,30.96,17.92,51.61,30.96,17.92,0
west_103_x_2016,pct_burrow,0,genus,coast,habit,decrease,30.96,17.92,51.61,30.96,17.92,0
west_103_x_2017,pct_burrow,16.8224299065421,genus,coast,habit,decrease,30.96,17.92,51.61,30.96,17.92,0
west_104_x_2014,pct_burrow,24.3243243243243,genus,coast,habit,decrease,30.96,17.92,51.61,30.96,17.92,49.1129165975792
west_104_x_2015,pct_burrow,9.70149253731343,genus,coast,habit,decrease,30.96,17.92,51.61,30.96,17.92,0
west_104_x_2016,pct_burrow,0.943396226415094,genus,coast,habit,decrease,30.96,17.92,51.61,30.96,17.92,0
west_104_x_2017,pct_burrow,34.4827586206897,genus,coast,habit,decrease,30.96,17.92,51.61,30.96,17.92,100
west_105_x_2014,pct_burrow,27.5862068965517,genus,coast,habit,decrease,30.96,17.92,51.61,30.96,17.92,74.1273535011635
west_105_x_2015,pct_burrow,10.9243697478992,genus,coast,habit,decrease,30.96,17.92,51.61,30.96,17.92,0
west_105_x_2016,pct_burrow,1.81818181818182,genus,coast,habit,decrease,30.96,17.92,51.61,30.96,17.92,0
west_105_x_2017,pct_burrow,27.7310924369748,genus,coast,habit,decrease,30.96,17.92,51.61,30.96,17.92,75.2384389338558
west_106_x_2014,pct_burrow,51.6666666666667,genus,coast,habit,decrease,30.96,17.92,51.61,30.96,17.92,100
west_106_x_2015,pct_burrow,18.0327868852459,genus,coast,habit,decrease,30.96,17.92,51.61,30.96,17.92,0.864930101578984
west_106_x_2016,pct_burrow,23.3576642335766,genus,coast,habit,decrease,30.96,17.92,51.61,30.96,17.92,41.6998790918454
west_106_x_2017,pct_burrow,46.0431654676259,genus,coast,habit,decrease,30.96,17.92,51.61,30.96,17.92,100
west_107_x_2014,pct_burrow,1.73913043478261,genus,coast,habit,decrease,30.96,17.92,51.61,30.96,17.92,0
west_107_x_2015,pct_burrow,6.31578947368421,genus,coast,habit,decrease,30.96,17.92,51.61,30.96,17.92,0
west_108_x_2014,pct_burrow,9.82142857142857,genus,coast,habit,decrease,30.96,17.92,51.61,30.96,17.92,0
west_108_x_2015,pct_burrow,2.80373831775701,genus,coast,habit,decrease,30.96,17.92,51.61,30.96,17.92,0
west_108_x_2016,pct_burrow,8.43373493975904,genus,coast,habit,decrease,30.96,17.92,51.61,30.96,17.92,0
west_108_x_2017,pct_burrow,5.26315789473684,genus,coast,habit,decrease,30.96,17.92,51.61,30.96,17.92,0
west_109_x_2014,pct_burrow,6.08695652173913,genus,coast,habit,decrease,30.96,17.92,51.61,30.96,17.92,0
west_109_x_2015,pct_burrow,5.76923076923077,genus,coast,habit,decrease,30.96,17.92,51.61,30.96,17.92,0
west_109_x_2016,pct_burrow,13.7614678899083,genus,coast,habit,decrease,30.96,17.92,51.61,30.96,17.92,0
west_109_x_2017,pct_burrow,13.1578947368421,genus,coast,habit,decrease,30.96,17.92,51.61,30.96,17.92,0
west_110_r_2017,pct_burrow,7.8740157480315,genus,coast,habit,decrease,30.96,17.92,51.61,30.96,17.92,0
west_110_x_2016,pct_burrow,9.90990990990991,genus,coast,habit,decrease,30.96,17.92,51.61,30.96,17.92,0
west_110_x_2017,pct_burrow,14.2857142857143,genus,coast,habit,decrease,30.96,17.92,51.61,30.96,17.92,0
west_114_r_2016,pct_burrow,36.3636363636364,genus,coast,habit,decrease,30.96,17.92,51.61,30.96,17.92,100
west_ajc_x_2016,pct_burrow,0,genus,coast,habit,decrease,30.96,17.92,51.61,30.96,17.92,0
west_101_x_2014,rich_burrow,0,genus,coast,habit,increase,2,3.55,70.97,3.55,2,100
west_101_x_2015,rich_burrow,0,genus,coast,habit,increase,2,3.55,70.97,3.55,2,100
west_101_x_2016,rich_burrow,0,genus,coast,habit,increase,2,3.55,70.97,3.55,2,100
west_101_x_2017,rich_burrow,0,genus,coast,habit,increase,2,3.55,70.97,3.55,2,100
west_102_x_2014,rich_burrow,0,genus,coast,habit,increase,2,3.55,70.97,3.55,2,100
west_102_x_2015,rich_burrow,0,genus,coast,habit,increase,2,3.55,70.97,3.55,2,100
west_102_x_2016,rich_burrow,0,genus,coast,habit,increase,2,3.55,70.97,3.55,2,100
west_102_x_2017,rich_burrow,0,genus,coast,habit,increase,2,3.55,70.97,3.55,2,100
west_103_x_2014,rich_burrow,0,genus,coast,habit,increase,2,3.55,70.97,3.55,2,100
west_103_x_2015,rich_burrow,0,genus,coast,habit,increase,2,3.55,70.97,3.55,2,100
west_103_x_2016,rich_burrow,0,genus,coast,habit,increase,2,3.55,70.97,3.55,2,100
west_103_x_2017,rich_burrow,0,genus,coast,habit,increase,2,3.55,70.97,3.55,2,100
west_104_x_2014,rich_burrow,0,genus,coast,habit,increase,2,3.55,70.97,3.55,2,100
west_104_x_2015,rich_burrow,0,genus,coast,habit,increase,2,3.55,70.97,3.55,2,100
west_104_x_2016,rich_burrow,0,genus,coast,habit,increase,2,3.55,70.97,3.55,2,100
west_104_x_2017,rich_burrow,0,genus,coast,habit,increase,2,3.55,70.97,3.55,2,100
west_105_x_2014,rich_burrow,0,genus,coast,habit,increase,2,3.55,70.97,3.55,2,100
west_105_x_2015,rich_burrow,0,genus,coast,habit,increase,2,3.55,70.97,3.55,2,100
west_105_x_2016,rich_burrow,0,genus,coast,habit,increase,2,3.55,70.97,3.55,2,100
west_105_x_2017,rich_burrow,0,genus,coast,habit,increase,2,3.55,70.97,3.55,2,100
west_106_x_2014,rich_burrow,0,genus,coast,habit,increase,2,3.55,70.97,3.55,2,100
west_106_x_2015,rich_burrow,0,genus,coast,habit,increase,2,3.55,70.97,3.55,2,100
west_106_x_2016,rich_burrow,0,genus,coast,habit,increase,2,3.55,70.97,3.55,2,100
west_106_x_2017,rich_burrow,0,genus,coast,habit,increase,2,3.55,70.97,3.55,2,100
west_107_x_2014,rich_burrow,0,genus,coast,habit,increase,2,3.55,70.97,3.55,2,100
west_107_x_2015,rich_burrow,0,genus,coast,habit,increase,2,3.55,70.97,3.55,2,100
west_108_x_2014,rich_burrow,0,genus,coast,habit,increase,2,3.55,70.97,3.55,2,100
west_108_x_2015,rich_burrow,0,genus,coast,habit,increase,2,3.55,70.97,3.55,2,100
west_108_x_2016,rich_burrow,0,genus,coast,habit,increase,2,3.55,70.97,3.55,2,100
west_108_x_2017,rich_burrow,0,genus,coast,habit,increase,2,3.55,70.97,3.55,2,100
west_109_x_2014,rich_burrow,0,genus,coast,habit,increase,2,3.55,70.97,3.55,2,100
west_109_x_2015,rich_burrow,0,genus,coast,habit,increase,2,3.55,70.97,3.55,2,100
west_109_x_2016,rich_burrow,0,genus,coast,habit,increase,2,3.55,70.97,3.55,2,100
west_109_x_2017,rich_burrow,0,genus,coast,habit,increase,2,3.55,70.97,3.55,2,100
west_110_r_2017,rich_burrow,0,genus,coast,habit,increase,2,3.55,70.97,3.55,2,100
west_110_x_2016,rich_burrow,0,genus,coast,habit,increase,2,3.55,70.97,3.55,2,100
west_110_x_2017,rich_burrow,0,genus,coast,habit,increase,2,3.55,70.97,3.55,2,100
west_114_r_2016,rich_burrow,0,genus,coast,habit,increase,2,3.55,70.97,3.55,2,100
west_ajc_x_2016,rich_burrow,0,genus,coast,habit,increase,2,3.55,70.97,3.55,2,100
west_101_x_2014,pct_dom1,16.4705882352941,genus,coast,tolerance,decrease,52.98,34.61,67.74,52.98,34.61,0
west_101_x_2015,pct_dom1,23.6842105263158,genus,coast,tolerance,decrease,52.98,34.61,67.74,52.98,34.61,0
west_101_x_2016,pct_dom1,59.6774193548387,genus,coast,tolerance,decrease,52.98,34.61,67.74,52.98,34.61,100
west_101_x_2017,pct_dom1,28.7037037037037,genus,coast,tolerance,decrease,52.98,34.61,67.74,52.98,34.61,0
west_102_x_2014,pct_dom1,13.7614678899083,genus,coast,tolerance,decrease,52.98,34.61,67.74,52.98,34.61,0
west_102_x_2015,pct_dom1,26.7326732673267,genus,coast,tolerance,decrease,52.98,34.61,67.74,52.98,34.61,0
west_102_x_2016,pct_dom1,56.0606060606061,genus,coast,tolerance,decrease,52.98,34.61,67.74,52.98,34.61,100
west_102_x_2017,pct_dom1,25.4545454545455,genus,coast,tolerance,decrease,52.98,34.61,67.74,52.98,34.61,0
west_103_x_2014,pct_dom1,39.2156862745098,genus,coast,tolerance,decrease,52.98,34.61,67.74,52.98,34.61,25.0717815705488
west_103_x_2015,pct_dom1,17.8217821782178,genus,coast,tolerance,decrease,52.98,34.61,67.74,52.98,34.61,0
west_103_x_2016,pct_dom1,45.0980392156863,genus,coast,tolerance,decrease,52.98,34.61,67.74,52.98,34.61,57.0933000309542
west_103_x_2017,pct_dom1,18.6915887850467,genus,coast,tolerance,decrease,52.98,34.61,67.74,52.98,34.61,0
west_104_x_2014,pct_dom1,28.8288288288288,genus,coast,tolerance,decrease,52.98,34.61,67.74,52.98,34.61,0
west_104_x_2015,pct_dom1,35.0746268656717,genus,coast,tolerance,decrease,52.98,34.61,67.74,52.98,34.61,2.52926981857184
west_104_x_2016,pct_dom1,44.3396226415094,genus,coast,tolerance,decrease,52.98,34.61,67.74,52.98,34.61,52.9647394747384
west_104_x_2017,pct_dom1,20.6896551724138,genus,coast,tolerance,decrease,52.98,34.61,67.74,52.98,34.61,0
west_105_x_2014,pct_dom1,23.2758620689655,genus,coast,tolerance,decrease,52.98,34.61,67.74,52.98,34.61,0
west_105_x_2015,pct_dom1,32.7731092436975,genus,coast,tolerance,decrease,52.98,34.61,67.74,52.98,34.61,0
west_105_x_2016,pct_dom1,70,genus,coast,tolerance,decrease,52.98,34.61,67.74,52.98,34.61,100
west_105_x_2017,pct_dom1,18.4873949579832,genus,coast,tolerance,decrease,52.98,34.61,67.74,52.98,34.61,0
west_106_x_2014,pct_dom1,47.5,genus,coast,tolerance,decrease,52.98,34.61,67.74,52.98,34.61,70.1687534022864
west_106_x_2015,pct_dom1,57.3770491803279,genus,coast,tolerance,decrease,52.98,34.61,67.74,52.98,34.61,100
west_106_x_2016,pct_dom1,72.992700729927,genus,coast,tolerance,decrease,52.98,34.61,67.74,52.98,34.61,100
west_106_x_2017,pct_dom1,41.726618705036,genus,coast,tolerance,decrease,52.98,34.61,67.74,52.98,34.61,38.7404393306259
west_107_x_2014,pct_dom1,46.0869565217391,genus,coast,tolerance,decrease,52.98,34.61,67.74,52.98,34.61,62.4766277721238
west_107_x_2015,pct_dom1,49.4736842105263,genus,coast,tolerance,decrease,52.98,34.61,67.74,52.98,34.61,80.9128155172908
west_108_x_2014,pct_dom1,36.6071428571429,genus,coast,tolerance,decrease,52.98,34.61,67.74,52.98,34.61,10.8717629675713
west_108_x_2015,pct_dom1,36.4485981308411,genus,coast,tolerance,decrease,52.98,34.61,67.74,52.98,34.61,10.0086996779593
west_108_x_2016,pct_dom1,19.2771084337349,genus,coast,tolerance,decrease,52.98,34.61,67.74,52.98,34.61,0
west_108_x_2017,pct_dom1,39.4736842105263,genus,coast,tolerance,decrease,52.98,34.61,67.74,52.98,34.61,26.4762341346016
west_109_x_2014,pct_dom1,40.8695652173913,genus,coast,tolerance,decrease,52.98,34.61,67.74,52.98,34.61,34.0749331376772
west_109_x_2015,pct_dom1,20.1923076923077,genus,coast,tolerance,decrease,52.98,34.61,67.74,52.98,34.61,0
west_109_x_2016,pct_dom1,26.605504587156,genus,coast,tolerance,decrease,52.98,34.61,67.74,52.98,34.61,0
west_109_x_2017,pct_dom1,35.9649122807018,genus,coast,tolerance,decrease,52.98,34.61,67.74,52.98,34.61,7.3756792634826
west_110_r_2017,pct_dom1,41.7322834645669,genus,coast,tolerance,decrease,52.98,34.61,67.74,52.98,34.61,38.7712763449479
west_110_x_2016,pct_dom1,27.027027027027,genus,coast,tolerance,decrease,52.98,34.61,67.74,52.98,34.61,0
west_110_x_2017,pct_dom1,20.4081632653061,genus,coast,tolerance,decrease,52.98,34.61,67.74,52.98,34.61,0
west_114_r_2016,pct_dom1,20,genus,coast,tolerance,decrease,52.98,34.61,67.74,52.98,34.61,0
west_ajc_x_2016,pct_dom1,53.0973451327434,genus,coast,tolerance,decrease,52.98,34.61,67.74,52.98,34.61,100
west_101_x_2014,pct_tolerant_5_10,89.4117647058824,genus,coast,tolerance,increase,84.02,92.84,66.13,92.84,84.02,38.8688808856875
west_101_x_2015,pct_tolerant_5_10,67.5438596491228,genus,coast,tolerance,increase,84.02,92.84,66.13,92.84,84.02,100
west_101_x_2016,pct_tolerant_5_10,84.6774193548387,genus,coast,tolerance,increase,84.02,92.84,66.13,92.84,84.02,92.5462658181551
west_101_x_2017,pct_tolerant_5_10,67.5925925925926,genus,coast,tolerance,increase,84.02,92.84,66.13,92.84,84.02,100
west_102_x_2014,pct_tolerant_5_10,65.1376146788991,genus,coast,tolerance,increase,84.02,92.84,66.13,92.84,84.02,100
west_102_x_2015,pct_tolerant_5_10,44.5544554455446,genus,coast,tolerance,increase,84.02,92.84,66.13,92.84,84.02,100
west_102_x_2016,pct_tolerant_5_10,63.6363636363636,genus,coast,tolerance,increase,84.02,92.84,66.13,92.84,84.02,100
west_102_x_2017,pct_tolerant_5_10,62.7272727272727,genus,coast,tolerance,increase,84.02,92.84,66.13,92.84,84.02,100
west_103_x_2014,pct_tolerant_5_10,18.6274509803922,genus,coast,tolerance,increase,84.02,92.84,66.13,92.84,84.02,100
west_103_x_2015,pct_tolerant_5_10,33.6633663366337,genus,coast,tolerance,increase,84.02,92.84,66.13,92.84,84.02,100
west_103_x_2016,pct_tolerant_5_10,46.078431372549,genus,coast,tolerance,increase,84.02,92.84,66.13,92.84,84.02,100
west_103_x_2017,pct_tolerant_5_10,68.2242990654206,genus,coast,tolerance,increase,84.02,92.84,66.13,92.84,84.02,100
west_104_x_2014,pct_tolerant_5_10,43.2432432432432,genus,coast,tolerance,increase,84.02,92.84,66.13,92.84,84.02,100
west_104_x_2015,pct_tolerant_5_10,29.1044776119403,genus,coast,tolerance,increase,84.02,92.84,66.13,92.84,84.02,100
west_104_x_2016,pct_tolerant_5_10,16.0377358490566,genus,coast,tolerance,increase,84.02,92.84,66.13,92.84,84.02,100
west_104_x_2017,pct_tolerant_5_10,40.5172413793103,genus,coast,tolerance,increase,84.02,92.84,66.13,92.84,84.02,100
west_105_x_2014,pct_tolerant_5_10,62.9310344827586,genus,coast,tolerance,increase,84.02,92.84,66.13,92.84,84.02,100
west_105_x_2015,pct_tolerant_5_10,26.0504201680672,genus,coast,tolerance,increase,84.02,92.84,66.13,92.84,84.02,100
west_105_x_2016,pct_tolerant_5_10,10,genus,coast,tolerance,increase,84.02,92.84,66.13,92.84,84.02,100
west_105_x_2017,pct_tolerant_5_10,49.5798319327731,genus,coast,tolerance,increase,84.02,92.84,66.13,92.84,84.02,100
west_106_x_2014,pct_tolerant_5_10,62.5,genus,coast,tolerance,increase,84.02,92.84,66.13,92.84,84.02,100
west_106_x_2015,pct_tolerant_5_10,83.6065573770492,genus,coast,tolerance,increase,84.02,92.84,66.13,92.84,84.02,100
west_106_x_2016,pct_tolerant_5_10,99.2700729927007,genus,coast,tolerance,increase,84.02,92.84,66.13,92.84,84.02,0
west_106_x_2017,pct_tolerant_5_10,90.6474820143885,genus,coast,tolerance,increase,84.02,92.84,66.13,92.84,84.02,24.8584805624888
west_107_x_2014,pct_tolerant_5_10,86.9565217391305,genus,coast,tolerance,increase,84.02,92.84,66.13,92.84,84.02,66.7061027309474
west_107_x_2015,pct_tolerant_5_10,88.421052631579,genus,coast,tolerance,increase,84.02,92.84,66.13,92.84,84.02,50.1014440864065
west_108_x_2014,pct_tolerant_5_10,94.6428571428571,genus,coast,tolerance,increase,84.02,92.84,66.13,92.84,84.02,0
west_108_x_2015,pct_tolerant_5_10,79.4392523364486,genus,coast,tolerance,increase,84.02,92.84,66.13,92.84,84.02,100
west_108_x_2016,pct_tolerant_5_10,77.1084337349398,genus,coast,tolerance,increase,84.02,92.84,66.13,92.84,84.02,100
west_108_x_2017,pct_tolerant_5_10,93.859649122807,genus,coast,tolerance,increase,84.02,92.84,66.13,92.84,84.02,0
west_109_x_2014,pct_tolerant_5_10,86.9565217391305,genus,coast,tolerance,increase,84.02,92.84,66.13,92.84,84.02,66.7061027309474
west_109_x_2015,pct_tolerant_5_10,74.0384615384616,genus,coast,tolerance,increase,84.02,92.84,66.13,92.84,84.02,100
west_109_x_2016,pct_tolerant_5_10,59.6330275229358,genus,coast,tolerance,increase,84.02,92.84,66.13,92.84,84.02,100
west_109_x_2017,pct_tolerant_5_10,88.5964912280702,genus,coast,tolerance,increase,84.02,92.84,66.13,92.84,84.02,48.1123443529458
west_110_r_2017,pct_tolerant_5_10,56.6929133858268,genus,coast,tolerance,increase,84.02,92.84,66.13,92.84,84.02,100
west_110_x_2016,pct_tolerant_5_10,42.3423423423423,genus,coast,tolerance,increase,84.02,92.84,66.13,92.84,84.02,100
west_110_x_2017,pct_tolerant_5_10,88.7755102040816,genus,coast,tolerance,increase,84.02,92.84,66.13,92.84,84.02,46.0826507473739
west_114_r_2016,pct_tolerant_5_10,54.5454545454545,genus,coast,tolerance,increase,84.02,92.84,66.13,92.84,84.02,100
west_ajc_x_2016,pct_tolerant_5_10,54.8672566371682,genus,coast,tolerance,increase,84.02,92.84,66.13,92.84,84.02,100
west_101_x_2014,pct_tolerant_7_10,55.2941176470588,genus,coast,tolerance,increase,14.32,21.15,64.52,21.15,14.32,0
west_101_x_2015,pct_tolerant_7_10,44.7368421052632,genus,coast,tolerance,increase,14.32,21.15,64.52,21.15,14.32,0
west_101_x_2016,pct_tolerant_7_10,69.3548387096774,genus,coast,tolerance,increase,14.32,21.15,64.52,21.15,14.32,0
west_101_x_2017,pct_tolerant_7_10,49.0740740740741,genus,coast,tolerance,increase,14.32,21.15,64.52,21.15,14.32,0
west_102_x_2014,pct_tolerant_7_10,22.0183486238532,genus,coast,tolerance,increase,14.32,21.15,64.52,21.15,14.32,0
west_102_x_2015,pct_tolerant_7_10,14.8514851485149,genus,coast,tolerance,increase,14.32,21.15,64.52,21.15,14.32,92.2183726425351
west_102_x_2016,pct_tolerant_7_10,56.8181818181818,genus,coast,tolerance,increase,14.32,21.15,64.52,21.15,14.32,0
west_102_x_2017,pct_tolerant_7_10,23.6363636363636,genus,coast,tolerance,increase,14.32,21.15,64.52,21.15,14.32,0
west_103_x_2014,pct_tolerant_7_10,5.88235294117647,genus,coast,tolerance,increase,14.32,21.15,64.52,21.15,14.32,100
west_103_x_2015,pct_tolerant_7_10,9.9009900990099,genus,coast,tolerance,increase,14.32,21.15,64.52,21.15,14.32,100
west_103_x_2016,pct_tolerant_7_10,46.078431372549,genus,coast,tolerance,increase,14.32,21.15,64.52,21.15,14.32,0
west_103_x_2017,pct_tolerant_7_10,23.3644859813084,genus,coast,tolerance,increase,14.32,21.15,64.52,21.15,14.32,0
